first_active_month,card_id,feature_1,feature_2,feature_3,target,hist_month_nunique,hist_hour_nunique,hist_weekofyear_nunique,hist_dayofweek_nunique,hist_year_nunique,hist_subsector_id_nunique,hist_merchant_id_nunique,hist_merchant_category_id_nunique,hist_purchase_amount_sum,hist_purchase_amount_max,hist_purchase_amount_min,hist_purchase_amount_mean,hist_purchase_amount_var,hist_installments_sum,hist_installments_max,hist_installments_min,hist_installments_mean,hist_installments_var,hist_purchase_date_max,hist_purchase_date_min,hist_month_lag_max,hist_month_lag_min,hist_month_lag_mean,hist_month_lag_var,hist_month_diff_mean,hist_authorized_flag_sum,hist_authorized_flag_mean,hist_weekend_sum,hist_weekend_mean,hist_category_1_sum,hist_category_1_mean,hist_card_id_size,hist_category_2_mean_mean,hist_category_3_mean_mean,hist_purchase_date_diff,hist_purchase_date_average,hist_purchase_date_uptonow,new_hist_month_nunique,new_hist_hour_nunique,new_hist_weekofyear_nunique,new_hist_dayofweek_nunique,new_hist_year_nunique,new_hist_subsector_id_nunique,new_hist_merchant_id_nunique,new_hist_merchant_category_id_nunique,new_hist_purchase_amount_sum,new_hist_purchase_amount_max,new_hist_purchase_amount_min,new_hist_purchase_amount_mean,new_hist_purchase_amount_var,new_hist_installments_sum,new_hist_installments_max,new_hist_installments_min,new_hist_installments_mean,new_hist_installments_var,new_hist_purchase_date_max,new_hist_purchase_date_min,new_hist_month_lag_max,new_hist_month_lag_min,new_hist_month_lag_mean,new_hist_month_lag_var,new_hist_month_diff_mean,new_hist_weekend_sum,new_hist_weekend_mean,new_hist_category_1_sum,new_hist_category_1_mean,new_hist_card_id_size,new_hist_category_2_mean_mean,new_hist_category_3_mean_mean,new_hist_purchase_date_diff,new_hist_purchase_date_average,new_hist_purchase_date_uptonow,outliers,dayofweek,weekofyear,month,elapsed_time,hist_first_buy,new_hist_first_buy,card_id_total,purchase_amount_total
2017-08-01,C_ID_5526198e8f,0.010711591651998994,0.014166402368115024,0.01028283496163887,-0.45532348,5,15,9,7,2,9,14,11,-10.121362460000004,2.8789895,-0.73638924,-0.3892831715384617,0.4824534435855046,52,6,1,2.0,1.4399999999999995,1516884099.0,1502481312.0,0,-5,-4.1923076923076925,1.9215384615384616,11.961538461538463,19,0.7307692307692307,9,0.3461538461538461,3,0.1153846153846154,26,0.16816675824772068,-0.12962894782607098,166,6.384615384615384,359,2.0,6.0,5.0,4.0,1.0,7.0,7.0,7.0,-3.85750094,-0.29611244,-0.67891283,-0.5510715628571429,0.020092779598468027,10.0,3.0,1.0,1.4285714285714286,0.6190476190476191,1521794281.0,1518877507.0,2.0,1.0,1.5714285714285714,0.2857142857142857,11.857142857142858,2.0,0.2857142857142857,0.0,0.0,7.0,-0.5504905792859133,-0.4224306513176151,33.0,4.714285714285714,302.0,0,1,31,8,536,10,200.0,33.0,-13.978863400000005
2017-08-01,C_ID_32159fbb84,0.013144615384615385,0.008752121220219405,0.011427520622077443,-1.50865563,7,14,18,6,2,4,16,7,-15.16374891,2.12201394,-0.73114498,-0.4098310516216216,0.3359262246470737,45,6,-1,1.2162162162162162,2.3408408408408405,1519833876.0,1503505157.0,0,-6,-2.2432432432432434,3.911411411411412,10.837837837837839,34,0.9189189189189191,1,0.027027027027027032,0,0.0,37,0.06807443336797395,-0.2600478847407426,188,5.081081081081081,325,2.0,5.0,4.0,4.0,1.0,8.0,10.0,9.0,-4.19167552,0.12462989,-0.70934152,-0.4191675520000001,0.08998204717816384,10.0,1.0,1.0,1.0,0.0,1523015842.0,1521118419.0,2.0,1.0,1.2,0.17777777777777778,10.8,0.0,0.0,0.0,0.0,10.0,-0.5501600509903694,-0.6064861140464675,21.0,2.1,288.0,0,1,31,8,536,22,226.0,47.0,-19.35542443
2017-12-01,C_ID_ea82f40f8a,0.010479387818900955,0.014166402368115024,0.011427520622077443,-0.71355136,3,14,9,7,2,8,16,12,-24.18190995,-0.57918187,-0.73443579,-0.6909117128571428,0.0013863661729633851,36,2,1,1.0285714285714285,0.028571428571428567,1519137660.0,1514032197.0,0,-2,-0.8571428571428571,0.6554621848739496,10.8,34,0.9714285714285714,8,0.22857142857142854,0,0.0,35,0.07456789630535042,-0.3899682369297585,59,1.6857142857142855,333,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-1.43784183,-0.71237687,-0.72546496,-0.718920915,8.564904992404925e-05,2.0,1.0,1.0,1.0,0.0,1524299685.0,1521826196.0,2.0,1.0,1.5,0.5,11.0,1.0,0.5,0.0,0.0,2.0,-0.5501600509903695,-0.6064861140464674,28.0,14.0,273.0,0,4,48,12,414,22,112.0,37.0,-25.61975178
2016-11-01,C_ID_579b2c9eb6,0.013144615384615385,0.011384773985343223,0.011427520622077443,0.94802712,11,13,18,5,1,12,20,17,-13.865488359999995,3.44362571,-0.73670479,-0.37474292864864855,0.5066009395740125,51,6,-1,1.3783783783783785,1.1861861861861858,1511549065.0,1484067389.0,0,-10,-4.108108108108108,11.543543543543544,13.972972972972975,34,0.9189189189189191,0,0.0,4,0.10810810810810813,37,-0.08510270728341998,-0.27353870657058804,318,8.594594594594595,420,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,-0.62535834,0.02417766,-0.649536,-0.31267917,0.2269450478352978,2.0,1.0,1.0,1.0,0.0,1512752576.0,1512484690.0,1.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,-0.5495874832262064,-0.6064861140464674,3.0,1.5,407.0,0,1,44,11,809,70,399.0,39.0,-14.490846699999995
2017-08-01,C_ID_cf0d215d86,0.010479387818900955,0.014166402368115024,0.011427520622077443,-1.75162977,7,15,18,7,2,9,13,10,-22.74237017,0.26107062,-0.73182118,-0.6146586532432433,0.038196861287643824,44,5,-1,1.1891891891891893,1.2132132132132132,1519751889.0,1503664350.0,0,-6,-3.6216216216216215,2.9084084084084085,10.783783783783784,26,0.7027027027027027,20,0.5405405405405406,1,0.027027027027027032,37,0.07456789630535042,-0.2530710116326595,186,5.027027027027027,326,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,-0.6072513900000001,-0.23600639,-0.371245,-0.30362569500000003,0.009144740817366043,3.0,4.0,-1.0,1.5,12.5,1521102678.0,1520938129.0,1.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,-0.5501600509903695,-0.27764248649485723,1.0,0.5,310.0,0,1,31,8,536,24,224.0,39.0,-23.349621560000006
2017-11-01,C_ID_d21e349660,0.010479387818900955,0.008752121220219405,0.011427520622077443,0.42762748,4,19,16,7,2,14,67,28,-242.21591982000007,-0.34119198,-0.74587097,-0.7208807137500002,0.002058972951260517,12,1,0,0.03571428571428571,0.034541577825159896,1519838131.0,1510157525.0,0,-3,-1.3988095238095235,1.1419687277896229,10.886904761904765,263,0.7827380952380952,75,0.22321428571428573,8,0.023809523809523808,336,0.0740350849477757,0.3312073950791201,112,0.3333333333333333,325,2.0,7.0,6.0,6.0,1.0,8.0,12.0,10.0,-8.75838272,-0.70182826,-0.74390249,-0.7298652266666666,0.0001877903014728057,0.0,0.0,0.0,0.0,0.0,1525124167.0,1519914826.0,2.0,1.0,1.4166666666666667,0.2651515151515152,10.75,1.0,0.08333333333333333,0.0,0.0,12.0,-0.5501600509903694,-0.5929929784942299,60.0,5.0,263.0,0,2,44,11,444,7,120.0,348.0,-250.97430254000002
2016-10-01,C_ID_4e123b6f7e,0.010479387818900955,0.014166402368115024,0.011427520622077443,0.52995638,3,12,11,7,1,7,10,8,-37.74897179999999,-0.59664268,-0.74029613,-0.6990550333333332,0.000810410470111264,0,0,0,0.0,0.0,1490871839.0,1483443405.0,0,-2,-1.1666666666666667,0.6320754716981131,22.0,38,0.7037037037037037,26,0.4814814814814815,0,0.0,54,0.180375305457595,0.3584578991315463,85,1.5740740740740742,660,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-1.43235715,-0.71399973,-0.71835742,-0.716178575,9.494731068049867e-06,0.0,0.0,0.0,0.0,0.0,1494772867.0,1491082331.0,2.0,1.0,1.5,0.5,22.0,2.0,1.0,0.0,0.0,2.0,-0.5505059343500827,-0.5929929784942299,42.0,21.0,615.0,0,5,39,10,840,94,182.0,56.0,-39.18132895
2016-10-01,C_ID_c896ec1778,0.010479387818900955,0.008752121220219405,0.011427520622077443,2.72845494,9,20,24,7,2,12,36,20,-39.716648449999994,2.03299689,-0.7367649000000001,-0.5593894147887322,0.14742818127555174,0,0,0,0.0,0.0,1519235682.0,1483556218.0,0,-13,-6.084507042253522,10.021327967806842,10.816901408450704,65,0.9154929577464788,20,0.28169014084507044,0,0.0,71,-0.11957778066042594,0.3584578991315466,412,5.802816901408451,332,,,,,,,,,,,,,,,,,,,-9223372036.854776,-9223372036.854776,,,,,,,,,,,,,,,,0,5,39,10,840,95,,,
2017-08-01,C_ID_d08c97a2f2,0.010479387818900955,0.008752121220219405,0.011427520622077443,0.54355308,7,17,21,7,2,13,30,18,-59.73887436000002,-0.06326161,-0.74542017,-0.7028102865882355,0.006927330276721079,0,0,0,0.0,0.0,1519838631.0,1502139783.0,0,-6,-2.6823529411764704,3.505042016806724,10.729411764705883,78,0.9176470588235294,21,0.24705882352941175,0,0.0,85,0.15787447995860512,0.3584578991315467,204,2.4,325,2.0,6.0,3.0,4.0,1.0,5.0,6.0,5.0,-4.11451439,-0.53052603,-0.73939454,-0.6857523983333333,0.006337437578645658,0.0,0.0,0.0,0.0,0.0,1525027552.0,1519912871.0,2.0,1.0,1.3333333333333333,0.26666666666666666,10.666666666666666,4.0,0.6666666666666666,0.0,0.0,6.0,-0.5508518177097961,-0.5929929784942299,59.0,9.833333333333334,264.0,0,1,31,8,536,6,212.0,91.0,-63.85338875000002
2017-01-01,C_ID_cda78f369d,0.010479387818900955,0.011384773985343223,0.011427520622077443,0.10670113,11,16,27,7,2,13,28,17,-42.165669320000035,-0.50648361,-0.74540514,-0.7027611553333338,0.0019005988991372246,5,1,0,0.08333333333333333,0.07768361581920903,1519735397.0,1484684315.0,0,-13,-5.566666666666666,17.741242937853112,10.816666666666665,48,0.8,21,0.35,5,0.08333333333333333,60,0.15623008002472966,0.2948733896758815,405,6.75,326,2.0,4.0,4.0,2.0,1.0,5.0,5.0,5.0,-3.62786576,-0.71384947,-0.73790691,-0.7255731519999999,0.00010215240260842008,0.0,0.0,0.0,0.0,0.0,1523486738.0,1520452796.0,2.0,1.0,1.6,0.30000000000000004,11.0,0.0,0.0,0.0,0.0,5.0,-0.5508518177097961,-0.5929929784942299,35.0,7.0,282.0,0,6,52,1,748,16,430.0,65.0,-45.79353508000003
2017-04-01,C_ID_0903c80e1f,0.010711591651998994,0.011384773985343223,0.01028283496163887,-1.55033196,10,18,28,7,2,13,24,18,-42.53221106999999,1.55214851,-0.74089719,-0.6164088560869564,0.08753946118591814,75,3,1,1.0869565217391304,0.1393861892583121,1519500583.0,1492871657.0,0,-10,-3.4927536231884058,4.371270247229327,10.840579710144928,69,1.0,23,0.3333333333333333,24,0.3478260869565217,69,0.07456789630535032,-0.37495741959825535,308,4.463768115942028,328,2.0,6.0,6.0,4.0,1.0,6.0,8.0,7.0,-4.64842138,-0.3036257,-0.72791428,-0.5810526725,0.01612964079086836,10.0,2.0,1.0,1.25,0.21428571428571427,1524947233.0,1521897514.0,2.0,1.0,1.75,0.21428571428571427,10.75,2.0,0.25,2.0,0.25,8.0,-0.5501600509903694,-0.4454375841587216,35.0,4.375,265.0,0,5,13,4,658,21,357.0,77.0,-47.18063244999999
2017-05-01,C_ID_b4ebb72455,0.013144615384615385,0.008752121220219405,0.011427520622077443,-4.85986028,4,7,8,6,1,5,7,6,-5.60552002,-0.19242951,-0.73188128,-0.560552002,0.030906470842467237,0,0,0,0.0,0.0,1501688029.0,1495021290.0,0,-3,-1.8,0.8444444444444448,16.9,10,1.0,4,0.4,0,0.0,10,-0.13559893890669222,0.3584578991315462,77,7.7,535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.37875826,-0.37875826,-0.37875826,-0.37875826,,0.0,0.0,0.0,0.0,,1505513460.0,1505513460.0,1.0,1.0,1.0,,17.0,0.0,0.0,0.0,0.0,1.0,-0.5575780357103759,-0.5929929784942299,0.0,0.0,490.0,0,0,18,5,628,16,137.0,11.0,-5.98427828
2016-10-01,C_ID_9c2095e93a,0.010479387818900955,0.011384773985343223,0.011427520622077443,-1.33552429,12,21,42,7,2,18,63,36,-73.00361786000003,0.13815375,-0.74391752,-0.5887388537096777,0.020801628614738787,201,10,1,1.6209677419354838,1.6356543404143722,1519746592.0,1484494054.0,0,-13,-5.629032258064517,14.804353527406244,10.89516129032258,109,0.8790322580645161,60,0.4838709677419355,45,0.3629032258064516,124,0.07312414940095516,-0.2563235406879877,408,3.290322580645161,326,2.0,6.0,5.0,5.0,1.0,6.0,7.0,7.0,-4.42879386,-0.56689018,-0.68229379,-0.6326848371428572,0.0017833780569061907,7.0,3.0,-1.0,1.0,1.3333333333333333,1525000611.0,1520101373.0,2.0,1.0,1.4285714285714286,0.2857142857142857,10.714285714285714,4.0,0.5714285714285714,1.0,0.14285714285714285,7.0,-0.5501600509903694,-0.5125307918888644,56.0,8.0,265.0,0,5,39,10,840,106,518.0,131.0,-77.43241172000003
2017-11-01,C_ID_5d4b637bea,0.010609889420578169,0.011384773985343223,0.01028283496163887,0.17155289,4,22,13,7,2,6,11,7,-71.49976457999998,-0.63871691,-0.74615647,-0.7149976457999999,0.00034078136379965085,101,2,1,1.01,0.009999999999999998,1518578215.0,1510032915.0,0,-3,-1.66,1.1357575757575755,10.98,96,0.96,32,0.32,91,0.91,100,0.0809163408544849,-0.3994504222440955,98,0.98,339,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,-2.12051129,-0.69206103,-0.73413526,-0.7068370966666667,0.000560162386220232,3.0,1.0,1.0,1.0,0.0,1521204458.0,1520947379.0,1.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,-0.5508518177097961,-0.6064861140464674,2.0,0.6666666666666666,309.0,0,2,44,11,444,6,132.0,103.0,-73.62027586999999
2017-03-01,C_ID_b47b172a7a,0.010609889420578169,0.011384773985343223,0.01028283496163887,-0.08489971,6,21,16,7,1,10,30,20,-58.84288859,-0.427925,-0.74239984,-0.6922692775294118,0.004014569858906346,92,3,1,1.0823529411764703,0.10028011204481786,1503911480.0,1490486163.0,-1,-6,-3.752941176470588,1.5215686274509808,15.941176470588234,78,0.9176470588235294,26,0.3058823529411765,0,0.0,85,0.07456789630535028,-0.3685153289787701,155,1.8235294117647056,509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.73939454,-0.73939454,-0.73939454,-0.73939454,,1.0,1.0,1.0,1.0,,1507127647.0,1507127647.0,1.0,1.0,1.0,,16.0,0.0,0.0,0.0,0.0,1.0,-0.5501600509903695,-0.6064861140464674,0.0,0.0,472.0,0,2,9,3,689,24,217.0,86.0,-59.58228313
2017-09-01,C_ID_24928b8f8c,0.013144615384615385,0.011384773985343223,0.011427520622077443,-0.8299851999999999,6,21,21,7,2,17,52,28,-44.31818714,4.56045617,-0.73864321,-0.4522263993877551,0.3501245570295664,125,10,-1,1.2755102040816326,1.7892909741216072,1519719473.0,1505823075.0,0,-5,-1.9183673469387756,2.694298337891857,10.908163265306122,97,0.9897959183673468,22,0.22448979591836732,2,0.020408163265306117,98,-0.0832824526279298,-0.3213128618241128,160,1.6326530612244898,326,2.0,5.0,6.0,4.0,1.0,6.0,8.0,7.0,-3.52769905,0.17578013,-0.71536715,-0.44096238125,0.10500094579489268,10.0,3.0,1.0,1.25,0.5,1524998305.0,1520869734.0,2.0,1.0,1.625,0.2678571428571429,10.625,6.0,0.75,0.0,0.0,8.0,-0.5490149154620435,-0.5259618491025945,47.0,5.875,265.0,0,4,35,9,505,18,192.0,106.0,-47.84588619
2016-08-01,C_ID_979e1fb9b7,0.010609889420578169,0.008752121220219405,0.01028283496163887,0.82568011,6,10,9,4,1,6,8,6,-7.0877351499999985,0.12766524,-0.72436803,-0.4169255970588235,0.11021261025933636,17,1,1,1.0,0.0,1507851852.0,1484065193.0,0,-9,-3.7058823529411766,10.345588235294116,15.0,16,0.9411764705882352,0,0.0,2,0.1176470588235294,17,0.14303151399209696,-0.4045562143364307,275,16.176470588235293,463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.37990027,-0.37990027,-0.37990027,-0.37990027,,1.0,1.0,1.0,1.0,,1509741303.0,1509741303.0,1.0,1.0,1.0,,15.0,0.0,0.0,0.0,0.0,1.0,-0.5508518177097961,-0.6064861140464674,0.0,0.0,441.0,0,0,31,8,901,162,459.0,18.0,-7.46763542
2017-02-01,C_ID_00e7a0c239,0.013144615384615385,0.011384773985343223,0.011427520622077443,0.59213411,12,14,32,7,2,13,22,14,-33.38032909000001,2.61903085,-0.74540514,-0.4982138670149256,0.19338671842312088,123,7,1,1.8358208955223883,2.260515603799185,1517329659.0,1486034638.0,0,-11,-4.955223880597014,10.437358661239251,11.850746268656714,64,0.9552238805970148,20,0.29850746268656714,8,0.11940298507462685,67,-0.07239260948530897,-0.25214451008761724,362,5.402985074626867,354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.65553158,-0.65553158,-0.65553158,-0.65553158,,1.0,1.0,1.0,1.0,,1521570091.0,1521570091.0,2.0,2.0,2.0,,12.0,0.0,0.0,0.0,0.0,1.0,-0.5501600509903695,-0.6064861140464674,0.0,0.0,304.0,0,2,5,2,717,1,412.0,68.0,-34.03586067000001
2016-09-01,C_ID_c319c6a83c,0.010479387818900955,0.011384773985343223,0.011427520622077443,-0.17297087,12,15,34,7,2,11,23,17,-51.98080655000001,-0.00395197,-0.73792194,-0.6664205967948721,0.008313734521112255,0,0,0,0.0,0.0,1519644672.0,1487092606.0,0,-12,-5.538461538461538,13.628371628371625,10.8974358974359,75,0.9615384615384616,14,0.1794871794871795,0,0.0,78,-0.09986634506668636,0.35845789913154663,376,4.82051282051282,327,2.0,6.0,3.0,3.0,1.0,5.0,6.0,6.0,-4.09583644,-0.64469746,-0.72436803,-0.6826394066666667,0.0009461382739403457,0.0,0.0,0.0,0.0,0.0,1524221605.0,1519994265.0,2.0,1.0,1.5,0.3,11.0,1.0,0.16666666666666666,0.0,0.0,6.0,-0.5490149154620435,-0.5929929784942299,48.0,8.0,274.0,0,3,35,9,870,166,547.0,84.0,-56.07664299000001
2016-10-01,C_ID_fa021259fb,0.010609889420578169,0.011384773985343223,0.01028283496163887,-1.96197112,12,23,39,7,2,16,33,27,-97.92233772999998,-0.14584732,-0.74244492,-0.709582157463768,0.004547281249354953,142,5,-1,1.0289855072463767,0.2181318100074052,1519669195.0,1483558752.0,0,-13,-5.108695652173913,17.703427483338626,10.804347826086957,133,0.9637681159420288,39,0.2826086956521739,92,0.6666666666666666,138,0.07197333665107503,-0.3786986414098361,417,3.0217391304347827,326,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,-2.00076502,-0.54705519,-0.73792194,-0.6669216733333334,0.010898459412375824,3.0,1.0,1.0,1.0,0.0,1521781836.0,1521141687.0,1.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,-0.5501600509903695,-0.6064861140464674,7.0,2.333333333333333,302.0,0,5,39,10,840,95,530.0,141.0,-99.92310274999998
2017-10-01,C_ID_c2ed8f35a5,0.010479387818900955,0.011384773985343223,0.011427520622077443,0.36436443,5,11,11,5,2,12,17,14,-11.9939814,0.00441779,-0.74089719,-0.6312621789473684,0.032903597241357024,0,0,0,0.0,0.0,1519330330.0,1507765625.0,0,-4,-2.263157894736842,2.4269005847953213,10.736842105263158,17,0.8947368421052632,11,0.5789473684210527,0,0.0,19,-0.14039990304253375,0.35845789913154635,133,7.0,330,2.0,10.0,6.0,6.0,1.0,7.0,10.0,8.0,-5.95048365,-0.36763864,-0.70483356,-0.595048365,0.01614788316652519,0.0,0.0,0.0,0.0,0.0,1523874112.0,1520530457.0,2.0,1.0,1.6,0.26666666666666666,10.8,4.0,0.4,0.0,0.0,10.0,-0.5556399020518239,-0.5929929784942299,38.0,3.8,278.0,0,6,39,10,475,10,158.0,29.0,-17.944465049999994
2017-01-01,C_ID_f63f5a6a60,0.008058486333804104,0.014166402368115024,0.01028283496163887,-0.01187077,10,15,25,6,2,9,15,13,188.0028200500002,14.39308422,-0.73188128,1.5798556306722706,6.533485056380725,211,6,1,1.7731092436974791,2.549779233727389,1514900568.0,1483694021.0,0,-12,-5.815126050420168,17.101125195841046,11.61344537815126,37,0.3109243697478992,7,0.05882352941176471,81,0.6806722689075629,119,0.04317042325779962,-0.2930010929912906,361,3.0336134453781516,382,2.0,6.0,4.0,5.0,1.0,5.0,7.0,6.0,-3.35526981,-0.14584732,-0.72226432,-0.4793242585714286,0.031054859025099538,14.0,5.0,-1.0,2.0,3.666666666666666,1522174704.0,1519843097.0,2.0,1.0,1.7142857142857142,0.2380952380952381,11.428571428571427,1.0,0.14285714285714285,0.0,0.0,7.0,-0.5575780357103759,-0.2364475977955861,26.0,3.7142857142857135,297.0,0,6,52,1,748,5,423.0,126.0,184.6475502400002
2016-11-01,C_ID_d919046527,0.010711591651998994,0.008752121220219405,0.01028283496163887,-1.92488111,12,17,31,7,2,15,37,26,-19.313515529999997,2.91406138,-0.74089719,-0.29262902318181805,0.4141405812932535,114,6,-1,1.7272727272727273,1.2167832167832169,1519410859.0,1483466668.0,0,-13,-6.878787878787879,17.492773892773894,10.818181818181818,66,1.0,20,0.30303030303030304,13,0.19696969696969696,66,-0.11108611222236782,-0.13388101854235862,416,6.303030303030303,329,2.0,8.0,6.0,3.0,1.0,9.0,12.0,12.0,0.4665581599999997,3.41393332,-0.68019008,0.038879846666666634,1.4969927523807234,22.0,6.0,-1.0,1.8333333333333333,3.787878787878789,1523990488.0,1520021103.0,2.0,1.0,1.3333333333333333,0.2424242424242425,11.0,0.0,0.0,0.0,0.0,12.0,-0.5559629243282492,-0.39063031290012,45.0,3.75,276.0,0,1,44,11,809,63,486.0,78.0,-18.846957369999995
2017-12-01,C_ID_f162e1873d,0.010479387818900955,0.011384773985343223,0.011427520622077443,2.00722563,3,11,12,6,2,9,20,13,-22.368119869999994,-0.22097988,-0.7389738,-0.6390891391428569,0.010885958767568088,0,0,0,0.0,0.0,1519453591.0,1512821649.0,0,-2,-1.0571428571428572,0.7025210084033613,10.8,35,1.0,18,0.5142857142857142,0,0.0,35,0.07456789630535042,0.3584578991315461,76,2.1714285714285717,329,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,-1.33049244,-0.64067036,-0.68982208,-0.66524622,0.0012079457894792005,0.0,0.0,0.0,0.0,0.0,1522255393.0,1520269183.0,1.0,1.0,1.0,0.0,10.5,0.0,0.0,0.0,0.0,2.0,-0.5501600509903695,-0.5929929784942299,22.0,11.0,297.0,0,4,48,12,414,8,94.0,37.0,-23.698612309999994
2016-08-01,C_ID_698346e0eb,0.010479387818900955,0.014166402368115024,0.011427520622077443,-1.2257786,4,9,7,7,1,7,9,7,-11.49111918,-0.6266957,-0.74675753,-0.6759481870588235,0.0020879552299478974,2,1,0,0.1176470588235294,0.1102941176470588,1514712611.0,1495063131.0,-2,-9,-3.941176470588236,5.3088235294117645,10.764705882352944,11,0.6470588235294118,6,0.35294117647058826,1,0.05882352941176471,17,0.17415134021334538,0.268691532841196,227,13.352941176470587,384,2.0,7.0,5.0,4.0,1.0,6.0,9.0,8.0,-5.668751569999999,-0.37929921,-0.73341399,-0.6298612855555554,0.01279734843697082,0.0,0.0,0.0,0.0,0.0,1524549738.0,1521707282.0,2.0,1.0,1.6666666666666667,0.25,10.888888888888891,2.0,0.2222222222222222,0.0,0.0,9.0,-0.5506980917721456,-0.5929929784942299,32.0,3.555555555555556,270.0,0,0,31,8,901,289,598.0,26.0,-17.15987075
2016-06-01,C_ID_d3b1f71f95,0.010711591651998994,0.008752121220219405,0.01028283496163887,0.17543332,6,9,12,6,1,6,10,7,-12.332378439999998,-0.565087,-0.74115264,-0.6851321355555554,0.0030306719778115552,0,0,0,0.0,0.0,1502445680.0,1484745183.0,0,-7,-2.1111111111111107,3.633986928104575,17.0,18,1.0,1,0.05555555555555555,0,0.0,18,-0.1330042866201238,0.35845789913154635,204,11.333333333333336,526,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,-2.10054105,-0.68588513,-0.71279761,-0.70018035,0.0001831820572587999,0.0,0.0,0.0,0.0,0.0,1505407496.0,1504554423.0,1.0,1.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,-0.5551053741370404,-0.5929929784942299,9.0,3.0,492.0,0,2,22,6,962,231,460.0,21.0,-14.432919489999998
2017-11-01,C_ID_ebdd4916a5,0.013144615384615385,0.008752121220219405,0.011427520622077443,-0.25589212,4,14,13,7,2,8,18,11,-51.00258068000004,-0.12781551,-0.74540514,-0.6000303609411769,0.02071776249037179,2,1,0,0.023529411764705882,0.02324929971988796,1519750230.0,1511465707.0,0,-3,-1.3529411764705883,1.112044817927171,10.8,74,0.8705882352941177,20,0.2352941176470588,0,0.0,85,0.07456789630535028,0.3405046258734766,95,1.1176470588235294,326,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,-1.29847094,-0.59664268,-0.70182826,-0.64923547,0.005532003119968206,0.0,0.0,0.0,0.0,0.0,1524354106.0,1523135259.0,2.0,2.0,2.0,0.0,11.0,2.0,1.0,0.0,0.0,2.0,-0.5501600509903695,-0.5929929784942299,14.0,7.0,272.0,0,2,44,11,444,22,157.0,87.0,-52.30105162000004
2016-12-01,C_ID_8019b0b3cc,0.010609889420578169,0.008752121220219405,0.01028283496163887,1.68224857,12,16,24,7,2,13,25,19,-28.23325291,0.15468291,-0.73787686,-0.6565872769767442,0.023261346520155945,0,0,0,0.0,0.0,1519497052.0,1484423862.0,0,-13,-6.837209302325581,24.234772978959022,10.83720930232558,39,0.9069767441860463,18,0.4186046511627907,0,0.0,43,-0.10029335667347213,0.3584578991315461,405,9.418604651162793,328,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-1.39839724,-0.68379645,-0.71460079,-0.69919862,0.00047445368141779963,0.0,0.0,0.0,0.0,0.0,1523787370.0,1521820028.0,2.0,1.0,1.5,0.5,11.0,1.0,0.5,0.0,0.0,2.0,-0.5490149154620435,-0.5929929784942299,22.0,11.0,279.0,0,3,48,12,779,44,477.0,45.0,-29.63165015
2016-02-01,C_ID_eb5ac48cf7,0.010609889420578169,0.008752121220219405,0.01028283496163887,0.53954403,11,17,27,7,2,14,35,23,-38.10280111,-0.42383779,-0.74630673,-0.7056074279629628,0.003780322303446709,0,0,0,0.0,0.0,1519658959.0,1483724733.0,0,-13,-5.925925925925926,20.67365478686233,10.925925925925926,51,0.9444444444444444,15,0.2777777777777778,0,0.0,54,0.16665953019711882,0.3584578991315463,415,7.685185185185184,327,2.0,8.0,6.0,5.0,1.0,9.0,11.0,10.0,-7.784574599999999,-0.53653663,-0.7434516999999999,-0.7076885999999999,0.003632724405076783,0.0,0.0,0.0,0.0,0.0,1524662359.0,1520683565.0,2.0,1.0,1.818181818181818,0.16363636363636366,10.909090909090908,3.0,0.2727272727272727,0.0,0.0,11.0,-0.5507889298262116,-0.5929929784942299,46.0,4.181818181818182,269.0,0,0,5,2,1083,340,768.0,65.0,-45.88737570999999
